,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
9068,1153,17,2.0,100.752,102.02445,1.0,12,21.0,2015,0.0,B,B,25,5027,4,46.0,1,1,B,560453.44
9069,14858,31,1.0,38.234364,20.008121,8.0,6,3.0,1977,0.0,B,B,23,3684,2,,0,4,B,251801.84
9070,15185,107,1.0,34.578453,20.38045,5.0,3,5.0,1962,0.050272014,B,B,21,4231,14,1020.0,0,3,B,199355.17
9071,8445,11,1.0,37.59612,21.495396,9.0,9,14.0,1971,0.03869299,B,B,28,6533,1,1015.0,2,5,B,191371.45
9072,4318,80,2.0,54.493443,35.974247,9.0,16,16.0,1979,0.0,B,B,39,8647,0,810.0,0,5,B,276441.3
9073,8704,6,3.0,84.209045,,0.0,12,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,221928.36
9074,12805,8,1.0,39.195152,22.158768,9.0,12,12.0,1968,0.43788525,B,B,23,5735,3,1084.0,0,5,B,177449.72
9075,14705,59,1.0,48.675125,48.34986,1.0,19,19.0,2018,0.019508796,B,B,37,7687,11,176.0,5,5,B,224267.19
9076,5503,6,2.0,67.16827,,0.0,4,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,188376.03
9077,15557,61,2.0,63.73046,32.119377,12.0,4,17.0,2010,0.23220508,B,B,24,4860,1,80.0,0,3,B,329910.44
9078,15698,84,2.0,44.522293,35.70751,6.0,1,5.0,1963,0.006076152,B,B,30,5285,0,645.0,6,6,B,186911.55
9079,6201,2,2.0,45.700233,31.051407,5.0,8,9.0,1970,0.13061781,B,B,39,10418,9,900.0,1,9,B,208506.2
9080,16270,113,1.0,78.41087,78.814606,11.0,7,1.0,2018,0.050755568,B,B,24,5469,1,145.0,0,1,B,292150.62
9081,9383,24,2.0,88.407295,,0.0,2,0.0,1977,0.11162739,B,B,50,12238,8,1970.0,2,3,B,427473.94
9082,8914,52,1.0,42.362156,,1.0,8,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,107720.95
9083,9522,25,3.0,82.120766,,1.0,4,1.0,2016,0.069753364,B,B,53,13670,4,,1,11,B,300497.66
9084,2466,62,2.0,80.48678,,1.0,4,16.0,2016,0.072157584,B,B,2,629,1,,0,0,A,193208.61
9085,308,97,1.0,32.0586,21.32743,6.0,3,6.0,1963,0.30697748,B,B,27,5148,14,1575.0,5,7,B,185030.58
9086,7393,69,3.0,74.500824,45.351036,10.0,8,23.0,1985,0.0,B,B,18,3374,5,620.0,1,2,B,441040.66
9087,13202,34,2.0,62.874317,,1.0,26,1.0,1977,0.069753364,B,B,53,13670,4,,1,11,B,279097.88
9088,10009,46,1.0,35.919292,21.322752,6.0,2,9.0,1971,0.0,B,B,47,11319,0,1145.0,3,5,B,178917.84
9089,6479,12,2.0,47.38573,28.308664,6.0,8,6.0,1983,0.0907991,B,B,74,19083,2,,5,15,B,174431.95
9090,16509,18,2.0,61.16531,36.585247,9.0,12,17.0,1992,0.0,B,B,30,5562,0,,0,5,A,85562.945
9091,3511,59,1.0,48.3275,48.028008,1.0,3,10.0,2020,0.019508796,B,B,37,7687,11,176.0,5,5,B,227402.47
9092,1800,88,1.0,39.108707,24.747396,8.0,12,12.0,1983,0.1273759,B,B,43,8429,3,,3,9,B,166908.02
9093,15308,27,1.0,43.096565,41.62722,10.0,4,17.0,2018,0.21140121,B,B,9,1892,0,,0,1,B,100958.336
9094,836,27,2.0,58.25391,55.81538,1.0,4,3.0,1977,0.011654127,B,B,4,915,0,,0,0,B,149812.53
9095,14387,11,3.0,59.99484,41.246265,8.0,5,9.0,1979,0.000169676,B,B,36,5992,0,,1,1,B,263890.6
9096,1702,121,2.0,47.545753,28.242153,6.0,1,9.0,1971,0.21251535,B,B,19,3293,16,628.0,3,7,B,205003.58
9097,6527,84,3.0,70.51511,39.666637,5.0,6,5.0,1956,0.14966637,B,B,22,4789,2,4087.0,4,1,B,281272.44
9098,14023,27,2.0,74.21193,74.19054,0.0,8,17.0,1977,0.072157584,B,B,2,629,1,,0,0,A,171983.45
9099,12455,27,2.0,61.57246,,0.0,8,19.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,136045.78
9100,12756,13,3.0,89.078674,54.650864,10.0,15,16.0,2005,0.0907991,B,B,74,19083,2,,5,15,B,358153.7
9101,15153,2,1.0,37.460415,20.577654,10.0,13,12.0,1980,0.035145268,B,B,42,9292,3,2620.0,0,3,B,178464.25
9102,12786,27,1.0,43.52813,22.401497,1.0,8,17.0,2014,0.017647052,B,B,2,469,0,,0,0,B,129628.805
9103,4566,120,2.0,41.88873,30.099112,5.0,4,5.0,1963,0.000699119,B,B,14,3369,24,4129.0,0,3,B,187117.58
9104,3766,62,3.0,127.41756,,0.0,9,0.0,1977,0.072157584,B,B,2,629,1,,0,0,A,282877.34
9105,3406,30,2.0,55.38358,,1.0,12,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,203826.5
9106,10451,6,2.0,52.234303,55.80992,1.0,5,17.0,2014,0.24320452,B,B,5,1564,0,540.0,0,0,B,144290.44
9107,7650,27,1.0,59.560135,24.448765,1.0,4,1.0,2017,0.07542368,B,B,11,3097,0,,0,0,B,148315.42
9108,7041,1,2.0,61.803295,,10.0,18,22.0,2016,0.007122317,B,B,1,264,0,,0,1,B,210416.98
9109,4480,145,1.0,37.513947,19.702255,6.0,2,17.0,2004,0.24603155,B,A,22,3151,4,2715.0,3,3,B,148657.61
9110,12532,1,3.0,76.481155,76.77333,10.0,14,22.0,2014,0.007122317,B,B,1,264,0,,0,1,B,234015.73
9111,10986,1,2.0,64.45881,,0.0,10,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,209965.98
9112,12323,27,3.0,82.5196,,1.0,6,12.0,1977,0.017647052,B,B,2,469,0,,0,0,B,237200.06
9113,2381,23,1.0,30.6115,,1.0,12,12.0,1977,0.03465608,B,B,0,168,0,,0,0,B,66927.01
9114,16475,45,2.0,63.68804,,1.0,13,16.0,2014,0.19578105,B,B,23,5212,6,,3,2,B,375544.22
9115,9892,62,2.0,71.30476,,1.0,13,20.0,1977,0.072157584,B,B,2,629,1,,0,0,A,170564.4
9116,11351,23,2.0,66.22567,63.37797,1.0,16,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,150563.98
9117,4726,85,4.0,65.43835,46.165375,6.0,3,9.0,1977,0.03717782,B,B,52,11217,1,2300.0,1,7,B,330117.7
9118,4003,7,2.0,56.32091,30.640234,11.0,18,20.0,1999,0.035145268,B,B,42,9292,3,2620.0,0,3,B,373850.06
9119,8178,124,1.0,33.235355,22.46695,5.0,5,5.0,1961,0.12209035,B,B,29,6566,7,1894.0,4,0,B,163874.52
9120,3795,27,1.0,41.267487,,0.0,4,10.0,1977,0.011654127,B,B,4,915,0,,0,0,B,110177.01
9121,14272,62,3.0,84.00772,,0.0,9,0.0,1977,0.072157584,B,B,2,629,1,,0,0,A,213676.44
9122,2530,53,2.0,64.23307,47.40544,13.0,13,24.0,2020,0.049637258,B,B,34,7759,0,229.0,1,3,B,283334.5
9123,15603,41,3.0,73.1463,45.675068,8.0,14,12.0,1983,0.036122292,B,B,24,4378,0,1036.0,1,1,B,286282.44
9124,11053,27,1.0,47.720898,,1.0,15,22.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,116224.695
9125,13349,46,3.0,60.92083,44.430656,6.0,8,9.0,1971,0.18878376,B,B,31,6137,4,,0,1,B,274699.66
9126,15704,45,1.0,42.768646,42.674843,1.0,27,25.0,2016,0.19578105,B,B,23,5212,6,,3,2,B,251294.17
9127,4757,6,2.0,65.884766,,0.0,11,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,180520.81
9128,616,1,2.0,64.76244,,1.0,13,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,207003.78
9129,3727,135,2.0,38.622154,27.469225,6.0,8,9.0,1971,0.007658515,B,B,35,7077,56,2301.0,3,19,B,220953.53
9130,1915,30,2.0,68.75286,69.521065,1.0,2,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,205372.03
9131,7170,103,2.0,67.451836,36.59567,12.0,10,17.0,2010,0.000699119,B,B,14,3369,24,4129.0,0,3,B,316102.88
9132,5370,45,1.0,43.52074,19.573338,9.0,6,16.0,1977,0.19578105,B,B,23,5212,6,,3,2,B,237689.02
9133,14176,75,3.0,71.06482,50.487354,7.0,13,16.0,1984,0.30746666,B,A,30,5048,9,325.0,2,5,B,335781.78
9134,1704,87,2.0,53.88148,32.887497,8.0,10,17.0,1989,0.10045574,B,B,43,7227,0,,1,6,A,221859.55
9135,10468,142,1.0,44.932484,18.497335,10.0,16,16.0,1979,0.05194206,B,B,17,4017,7,800.0,2,0,B,175741.02
9136,2353,21,1.0,36.33761,22.064043,5.0,3,5.0,1961,0.034331497,B,B,25,5487,3,,0,4,B,158410.75
9137,14077,92,2.0,42.540092,27.662918,6.0,12,12.0,1971,0.4605564,B,B,20,4386,14,,1,5,B,208662.67
9138,7080,25,1.0,37.763424,19.044867,7.0,14,17.0,1993,0.069753364,B,B,53,13670,4,,1,11,B,179255.45
9139,5168,107,3.0,56.496967,37.622917,5.0,5,5.0,1962,0.050272014,B,B,21,4231,14,1020.0,0,3,B,230184.5
9140,11047,23,2.0,58.911137,,1.0,5,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,166590.89
9141,7097,69,3.0,73.00503,43.393063,10.0,12,16.0,1982,0.000991363,B,B,33,6783,3,,1,9,B,387148.9
9142,10374,54,2.0,78.06112,82.17148,1.0,10,1.0,2017,0.006076152,B,B,30,5285,0,645.0,6,6,B,426958.1
9143,7770,23,2.0,56.983715,54.37768,1.0,3,3.0,2017,0.005767451,B,B,1,388,0,,0,0,B,92655.875
9144,16785,26,2.0,42.62814,29.388126,5.0,11,9.0,1969,0.0,B,B,36,6714,2,2672.0,0,2,B,216835.95
9145,14319,27,2.0,58.93728,34.74007,11.0,2,7.0,1998,0.041116353,B,B,53,14892,4,,1,4,B,217349.25
9146,5024,25,2.0,53.70897,34.02536,8.0,11,17.0,2000,0.069753364,B,B,53,13670,4,,1,11,B,238217.7
9147,13436,47,1.0,40.40659,20.257393,8.0,9,10.0,2005,0.10187247,B,B,23,4583,3,,3,3,B,189821.47
9148,3307,27,2.0,60.685738,,0.0,13,0.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,127644.09
9149,13808,163,2.0,49.970524,28.944654,7.0,12,17.0,1977,0.007658515,B,B,35,7077,56,2301.0,3,19,B,319579.47
9150,8060,1,3.0,81.416504,80.047,1.0,5,3.0,1977,0.007122317,B,B,1,264,0,,0,1,B,256598.3
9151,5401,44,1.0,42.892555,19.543247,8.0,12,17.0,1987,0.036122292,B,B,24,4378,0,1036.0,1,1,B,201994.9
9152,3836,99,1.0,39.605053,19.179688,8.0,12,12.0,1975,0.012338886,B,B,35,5776,1,2078.0,2,4,B,142831.17
9153,11268,29,1.0,32.59724,19.89707,5.0,2,5.0,1964,0.086885266,B,B,10,2277,2,1547.0,0,0,B,85314.25
9154,3868,12,1.0,40.60825,22.447327,8.0,5,17.0,1992,0.0907991,B,B,74,19083,2,,5,15,B,160082.47
9155,3817,120,3.0,93.66169,,0.0,9,0.0,1977,0.34107193,B,B,27,5664,48,2300.0,3,11,B,595472.8
9156,1224,27,1.0,37.692696,,1.0,8,22.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,114282.3
9157,12327,62,2.0,67.08001,69.81717,1.0,5,5.0,2017,0.072157584,B,B,2,629,1,,0,0,A,145555.38
9158,736,44,3.0,78.098404,41.4005,8.0,4,5.0,1960,0.12219048,B,B,25,4724,2,1308.0,1,3,B,290498.7
9159,16346,84,2.0,51.365192,32.736355,9.0,3,9.0,1972,0.14966637,B,B,22,4789,2,4087.0,4,1,B,258786.6
9160,12170,123,2.0,54.387394,32.082623,8.0,7,12.0,1980,0.0,B,B,47,11319,0,1145.0,3,5,B,197826.66
9161,10,6,3.0,75.88815,78.324715,1.0,11,17.0,2014,0.24320452,B,B,5,1564,0,540.0,0,0,B,218500.75
9162,2467,23,3.0,63.83767,64.300575,1.0,4,4.0,1977,0.03465608,B,B,0,168,0,,0,0,B,131822.84
9163,10814,109,1.0,37.26507,20.239714,9.0,9,12.0,20052011,0.1363303,B,B,30,6141,10,262.0,3,6,B,254084.53
9164,3394,58,2.0,65.94246,,1.0,14,17.0,1977,0.43788525,B,B,23,5735,3,1084.0,0,5,B,165456.5
9165,10430,23,2.0,75.53984,,0.0,6,4.0,1977,0.014072961,B,B,2,475,0,,0,0,B,129579.93
9166,1109,66,2.0,60.1158,34.789692,10.0,13,14.0,1991,0.16197556,B,A,31,7010,5,4508.0,3,7,B,317168.12
9167,8862,0,3.0,103.60529,47.799427,10.0,12,17.0,2002,0.31980935,B,B,25,4756,16,2857.0,5,8,B,521919.06
9168,16642,27,1.0,51.623863,19.437756,1.0,8,1.0,2016,0.017647052,B,B,2,469,0,,0,0,B,142140.16
9169,14927,22,1.0,46.226322,19.219414,7.0,2,14.0,1975,0.13321534,B,B,49,11395,3,1406.0,3,4,A,170115.72
9170,13977,2,4.0,68.092575,51.39917,6.0,7,9.0,1970,0.30947912,B,B,35,7715,4,990.0,0,6,B,294405.9
9171,1393,30,2.0,71.294556,70.17316,1.0,4,4.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,161825.4
9172,15474,8,3.0,70.54578,47.134205,7.0,8,16.0,1984,0.4581745,B,A,26,4439,1,1130.0,1,5,B,277408.16
9173,4511,23,1.0,43.987774,,1.0,24,25.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,110127.2
9174,10621,58,1.0,42.12923,21.756985,8.0,8,14.0,1997,0.31019914,B,B,11,2748,1,,0,0,B,131166.47
9175,15099,27,3.0,57.114307,,0.0,18,0.0,1977,0.072157584,B,B,2,629,1,,0,0,A,195037.53
9176,3522,6,1.0,66.41984,3.9871008,1.0,2,1.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,193361.23
9177,94,1,2.0,52.1008,53.715103,1.0,14,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,202015.11
9178,10522,59,1.0,40.059048,22.41465,9.0,16,14.0,1974,0.30947912,B,B,35,7715,4,990.0,0,6,B,196273.23
9179,10829,6,1.0,42.113132,43.031967,1.0,11,17.0,2017,0.24320452,B,B,5,1564,0,540.0,0,0,B,141932.92
9180,4768,100,4.0,82.368225,57.29086,7.0,3,10.0,1959,0.20014681,B,B,23,3975,8,770.0,2,0,B,496995.44
9181,16174,155,4.0,82.945526,52.358097,8.0,4,12.0,1981,0.042307273,B,B,17,2810,9,4849.0,3,6,B,364660.22
9182,7684,75,3.0,56.780235,42.690853,5.0,4,5.0,1963,0.12209035,B,B,29,6566,7,1894.0,4,0,B,246074.16
9183,353,36,1.0,38.487663,19.489674,10.0,11,22.0,2012,0.08761909,B,B,8,1497,5,,1,0,B,256576.02
9184,1017,38,2.0,40.973072,23.862183,7.0,4,9.0,1965,0.060753047,B,B,15,2787,2,520.0,0,7,B,197269.69
9185,12057,56,2.0,78.36453,36.15192,19.0,15,20.0,2018,0.0,B,B,23,5067,4,,2,6,B,333567.03
9186,9759,115,2.0,55.372494,34.994507,6.0,2,5.0,1958,1.8e-09,B,B,16,3681,73,1815.0,2,5,B,362991.34
9187,8434,42,1.0,42.11827,19.27942,10.0,16,24.0,2008,0.15824905,B,B,21,5731,0,,1,0,B,91374.97
9188,13949,94,1.0,41.897835,20.663256,9.0,10,16.0,1975,0.52186704,B,B,25,6149,0,,0,0,B,144207.33
9189,15741,61,1.0,39.146423,21.55268,8.0,18,16.0,1981,0.30032253,B,B,52,10311,6,,1,9,B,186883.4
9190,1302,28,2.0,46.195965,34.577625,5.0,5,5.0,1961,0.11853738,B,B,30,6207,1,1183.0,1,0,B,176949.95
9191,12534,69,2.0,72.0424,32.949303,12.0,5,14.0,2004,0.000991363,B,B,33,6783,3,,1,9,B,129673.46
9192,12996,96,1.0,39.602165,20.02767,8.0,15,17.0,1994,0.041116353,B,B,53,14892,4,,1,4,B,173800.16
9193,5960,30,1.0,37.765606,,0.0,3,0.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,135430.61
9194,13585,1,1.0,40.198692,40.453827,1.0,14,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,144231.4
9195,9430,11,4.0,78.19531,50.13889,7.0,3,5.0,1960,0.22582495,A,B,41,6558,7,1548.0,3,2,B,323287.06
9196,16099,13,2.0,47.09033,29.744308,6.0,9,9.0,1981,0.0907991,B,B,74,19083,2,,5,15,B,136156.27
9197,11639,28,3.0,51.660706,36.8644,6.0,6,9.0,1971,0.000995363,B,B,42,7651,1,,1,5,B,204362.61
9198,15506,41,3.0,63.555428,44.365273,8.0,8,9.0,1979,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,275489.8
9199,11445,19,3.0,66.5282,38.44779,8.0,10,9.0,1974,0.30947912,B,B,35,7715,4,990.0,0,6,B,272663.06
9200,10194,61,3.0,79.543564,46.348526,10.0,7,22.0,2012,0.30032253,B,B,52,10311,6,,1,9,B,345841.28
9201,9253,28,2.0,45.121136,29.263662,5.0,3,5.0,1977,0.11853738,B,B,30,6207,1,1183.0,1,0,B,396689.3
9202,1822,13,3.0,86.337494,53.640095,12.0,12,12.0,1998,0.0907991,B,B,74,19083,2,,5,15,B,342161.16
9203,6389,31,3.0,80.22293,49.93908,10.0,15,22.0,1988,0.15134622,B,A,32,5889,10,830.0,4,1,B,416058.2
9204,10724,17,2.0,42.977028,25.341326,7.0,3,12.0,1970,0.0,B,B,18,3374,5,620.0,1,2,B,239840.33
9205,8601,6,3.0,80.96806,1.2396222,1.0,6,17.0,2017,0.24320452,B,B,5,1564,0,540.0,0,0,B,217669.11
9206,9585,128,3.0,78.38451,48.670994,10.0,17,17.0,1993,0.0,B,B,27,4798,0,30.0,2,8,B,312926.7
9207,13739,94,2.0,46.07522,29.54564,6.0,11,9.0,1973,0.28279766,B,B,33,8667,2,,0,6,B,184769.8
9208,4269,113,2.0,37.76546,23.67743,6.0,2,9.0,1969,0.060753047,B,B,15,2787,2,520.0,0,7,B,172569.03
9209,11677,1,1.0,39.15492,42.630424,1.0,3,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,146271.16
9210,4692,8,2.0,37.903885,25.732224,6.0,10,12.0,1970,0.4581745,B,A,26,4439,1,1130.0,1,5,B,151159.08
9211,16542,84,1.0,34.9499,19.699057,5.0,5,5.0,1961,0.006076152,B,B,30,5285,0,645.0,6,6,B,157290.19
9212,2684,61,1.0,40.54861,23.92698,8.0,4,12.0,1976,0.30032253,B,B,52,10311,6,,1,9,B,186595.31
9213,14874,2,1.0,34.88451,21.298502,6.0,5,9.0,1970,0.30947912,B,B,35,7715,4,990.0,0,6,B,170996.03
9214,6564,88,1.0,45.813877,45.074337,9.0,13,17.0,1977,0.1273759,B,B,43,8429,3,,3,9,B,210803.23
9215,7836,18,2.0,56.367764,30.865679,9.0,13,25.0,2001,0.0,B,B,30,5562,0,,0,5,A,251269.31
9216,4767,11,3.0,76.093025,45.421463,10.0,8,16.0,1978,0.000169676,B,B,36,5992,0,,1,1,B,303460.12
9217,13558,41,2.0,46.652897,29.471628,6.0,9,5.0,1971,0.17505486,B,B,36,10055,3,,1,0,B,233112.81
9218,1303,58,1.0,35.231895,21.63748,7.0,17,22.0,1966,0.31019914,B,B,11,2748,1,,0,0,B,135963.5
9219,124,6,2.0,67.984116,,0.0,8,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,191935.17
9220,8842,79,1.0,45.82355,45.6113,1.0,14,13.0,2016,0.30746666,B,A,30,5048,9,325.0,2,5,B,217125.34
9221,15696,129,2.0,44.98023,29.229836,5.0,6,5.0,1963,0.020741327,B,B,24,5613,5,1340.0,2,5,B,218730.47
9222,1974,26,1.0,44.2298,47.405422,0.0,17,18.0,2018,0.08903972,B,B,33,7976,5,,0,11,B,204543.33
9223,8225,8,1.0,40.61707,23.32628,8.0,3,16.0,1985,0.4581745,B,A,26,4439,1,1130.0,1,5,B,147100.97
9224,5971,27,1.0,45.3564,49.509815,1.0,3,10.0,2014,0.01405792,B,B,1,290,0,,0,0,B,88676.086
9225,8569,23,2.0,53.208282,,0.0,1,0.0,1977,0.005767451,B,B,1,388,0,,0,0,B,75312.31
9226,489,58,1.0,53.327194,,1.0,4,9.0,1977,0.43788525,B,B,23,5735,3,1084.0,0,5,B,112075.05
9227,9323,3,3.0,68.31797,44.608593,10.0,3,12.0,1973,0.050900057,B,B,43,10621,1,30.0,2,3,B,238603.97
9228,1623,27,3.0,78.21171,44.909424,12.0,6,14.0,2014,0.017647052,B,B,2,469,0,,0,0,B,213334.77
9229,11602,30,2.0,641.0652,638.1632,10.0,20,19.0,2019,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,133529.69
9230,12012,9,1.0,43.09179,22.253338,8.0,7,14.0,1996,0.16153175,B,B,25,5648,1,30.0,2,4,B,136401.72
9231,9503,101,4.0,70.7266,51.480427,7.0,15,16.0,1970,0.03869299,B,B,28,6533,1,1015.0,2,5,B,301800.16
9232,6059,118,2.0,45.850983,31.362047,5.0,3,5.0,1960,0.34107193,B,B,27,5664,48,2300.0,3,11,B,209152.78
9233,10566,27,2.0,48.11227,30.910671,8.0,5,9.0,1986,0.21140121,B,B,9,1892,0,,0,1,B,163291.38
9234,11409,13,2.0,59.19889,35.928226,10.0,7,17.0,1999,0.0907991,B,B,74,19083,2,,5,15,B,271324.2
9235,10189,6,1.0,39.894108,38.231625,1.0,15,17.0,2016,0.24320452,B,B,5,1564,0,540.0,0,0,B,129675.06
9236,10917,99,2.0,45.36389,31.888395,6.0,5,9.0,1970,0.012338886,B,B,35,5776,1,2078.0,2,4,B,189132.25
9237,10229,1,1.0,45.642857,2.072088,1.0,16,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B,157681.03
9238,10506,23,1.0,32.998077,27.514488,1.0,5,17.0,1977,0.03465608,B,B,0,168,0,,0,0,B,66921.305
9239,11585,23,1.0,43.3808,,1.0,18,25.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,137057.73
9240,15534,75,1.0,36.916725,21.837893,9.0,7,12.0,1973,0.30746666,B,A,30,5048,9,325.0,2,5,B,169825.19
9241,15438,66,2.0,83.507515,54.930325,11.0,2,24.0,2012,0.11162739,B,B,50,12238,8,1970.0,2,3,B,88909.22
9242,1193,27,1.0,46.87415,47.18758,10.0,7,6.0,2016,0.21140121,B,B,9,1892,0,,0,1,B,113434.27
9243,7837,42,1.0,38.785683,23.316841,7.0,10,17.0,2009,0.15824905,B,B,21,5731,0,,1,0,B,160877.0
9244,15111,144,2.0,46.567955,27.38379,8.0,16,14.0,1987,0.30697748,B,B,27,5148,14,1575.0,5,7,B,187461.64
9245,3755,27,1.0,38.070118,22.548014,7.0,13,12.0,2001,0.041116353,B,B,53,14892,4,,1,4,B,160723.27
9246,1815,1,3.0,83.70452,,0.0,11,0.0,1977,0.007122317,B,B,1,264,0,,0,1,B,237448.31
9247,10930,9,2.0,65.56838,1.1500463,1.0,6,1.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,187858.7
9248,15991,1,3.0,86.4966,85.03448,1.0,4,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,243966.4
9249,5757,52,3.0,79.75633,,1.0,15,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,218452.8
9250,5665,27,1.0,42.988956,43.850796,6.0,7,12.0,2017,0.072157584,B,B,2,629,1,,0,0,A,110868.3
9251,13440,6,1.0,78.43289,4.044174,1.0,2,1.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,222826.77
9252,1090,6,2.0,70.982124,,0.0,20,25.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,185979.69
9253,6056,6,1.0,52.231567,,0.0,12,25.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,147028.4
9254,10443,96,2.0,60.481625,31.691526,10.0,7,8.0,2000,0.041116353,B,B,53,14892,4,,1,4,B,241670.28
9255,15372,105,2.0,38.722015,28.161919,6.0,1,9.0,1971,0.06966034,B,B,31,6119,4,,1,2,B,184397.6
9256,6737,59,2.0,74.48298,,1.0,14,14.0,2017,0.019508796,B,B,37,7687,11,176.0,5,5,B,348780.38
9257,4455,30,2.0,66.573746,,1.0,6,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,188867.8
9258,6169,6,2.0,52.38623,31.697733,9.0,9,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,144948.61
9259,14474,166,2.0,48.86399,32.08317,5.0,10,8.0,1966,0.17473908,B,B,17,3379,9,100.0,0,3,B,227221.05
9260,214,27,1.0,47.92985,,0.0,11,0.0,1977,0.017647052,B,B,2,469,0,,0,0,B,144180.48
9261,2369,124,1.0,34.483856,19.908434,5.0,5,5.0,1961,0.12209035,B,B,29,6566,7,1894.0,4,0,B,107175.8
9262,16015,62,3.0,85.72642,86.83699,1.0,11,9.0,1977,0.072157584,B,B,2,629,1,,0,0,A,182964.75
9263,2810,96,1.0,35.411068,18.498148,10.0,10,12.0,1999,0.041116353,B,B,53,14892,4,,1,4,B,83210.39
9264,9065,169,1.0,43.11886,22.918165,8.0,6,12.0,1980,0.30032253,B,B,52,10311,6,,1,9,B,194259.48
9265,8074,183,3.0,78.950035,57.783985,8.0,4,5.0,1960,0.037316453,B,B,32,6748,93,562.0,4,10,B,319736.6
9266,2296,3,1.0,46.82864,21.616362,8.0,13,16.0,2007,0.050900057,B,B,43,10621,1,30.0,2,3,B,163482.28
9267,13125,138,1.0,44.84656,21.589865,8.0,3,14.0,2004,0.0,B,B,36,6714,2,2672.0,0,2,B,199324.17
9268,1357,13,2.0,54.430496,33.452854,8.0,7,14.0,1999,0.13321534,B,B,49,11395,3,1406.0,3,4,A,281742.97
9269,15876,42,2.0,56.07977,54.347145,9.0,8,12.0,2007,0.15824905,B,B,21,5731,0,,1,0,B,217211.22
9270,14375,83,3.0,60.37229,43.89266,6.0,3,9.0,1975,0.10045574,B,B,43,7227,0,,1,6,A,228820.02
9271,6212,73,1.0,45.787483,48.856182,1.0,4,25.0,2017,0.042031586,B,B,37,6856,84,1940.0,2,5,B,382744.72
9272,213,62,1.0,41.784657,,0.0,11,17.0,1977,0.072157584,B,B,2,629,1,,0,0,A,135341.38
9273,6850,16,3.0,52.718822,36.563744,6.0,7,9.0,1980,0.03717782,B,B,52,11217,1,2300.0,1,7,B,245401.58
9274,16431,130,2.0,41.181908,24.766308,5.0,3,5.0,1965,0.21843974,B,B,21,4472,6,1450.0,4,7,A,178894.8
9275,6968,6,3.0,74.50504,75.73548,1.0,15,22.0,2014,0.24320452,B,B,5,1564,0,540.0,0,0,B,210702.88
9276,552,23,1.0,30.97807,,1.0,3,4.0,1977,0.03465608,B,B,0,168,0,,0,0,B,67514.14
9277,7043,66,1.0,32.021816,23.672209,5.0,2,5.0,1964,0.11162739,B,B,50,12238,8,1970.0,2,3,B,176004.73
9278,10210,30,2.0,77.41909,,1.0,4,16.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,122896.42
9279,344,103,2.0,49.60034,29.476416,5.0,4,5.0,1960,0.15134622,B,A,32,5889,10,830.0,4,1,B,197259.11
9280,14819,101,2.0,37.282158,26.517567,7.0,11,2.0,1965,0.03869299,B,B,28,6533,1,1015.0,2,5,B,207260.02
9281,8693,101,4.0,96.2746,71.372765,8.0,5,5.0,1959,0.22582495,A,B,41,6558,7,1548.0,3,2,B,480940.06
